temperature,voltage,rpm,label
29.11541438766307,3.2050021510445337,1455.0058636738238,0
25.785685905190583,3.3472942428328025,1535.3398974845823,0
31.137436541638763,3.217387766525883,1484.384363937054,0
24.238377755504562,3.243727594960721,1501.0710576206725,0
24.21228775747091,3.2397675301373297,1529.9768875559046,0
28.35953184482573,3.2440881244081394,1517.8531367751818,0
30.475443653422612,3.2012997519356126,1561.1638503665615,0
29.585115159905815,3.2680501033035982,1431.0958999623563,0
31.65770457765425,3.2673189090225256,1418.5491686760297,0
24.77373101466771,3.369498873269492,1520.7452062733782,0
30.45702618619504,3.3459463573387636,1507.2456182909402,0
31.784926111834963,3.2757068754416707,1510.4081262546454,0
30.63523731402396,3.3237039504728494,1572.3413800621554,0
28.618817162054096,3.3409143672429846,1409.1648767311324,0
25.823186205212373,3.2578775927204213,1415.9583953847255,0
25.862327090888243,3.220200285881946,1455.5947206220185,0
29.085475554115202,3.272966435794017,1474.0361934233765,0
25.676056246171903,3.2533955644098227,1587.3309175424988,0
29.184283081972747,3.3218262011333977,1434.2277296396194,0
29.833014383602794,3.232680498752386,1475.8910883515296,0
31.916186805092764,3.3279999519708188,1511.3899487549293,0
29.476914007918996,3.368570384037962,1555.199982309249,0
25.832384575712837,3.206420048780808,1463.0906096118165,0
26.14192700780562,3.2421965687172656,1588.5819428670109,0
31.01094101178135,3.2629355761596956,1531.087733058976,0
27.165055208485313,3.3829095179481086,1491.7703705174797,0
26.11904133198442,3.249325501538797,1512.2736268326303,0
26.101932868183482,3.3169171980447083,1579.5645767204953,0
27.195204041123176,3.2438641518314566,1599.507521299022,0
28.076210349411717,3.218181882434759,1409.423275084947,0
24.877193042805274,3.325489208340618,1558.415872872593,0
27.377279734397472,3.2127055412303918,1476.3238573013073,0
31.968971041920774,3.3058228690198272,1594.2156755227236,0
30.886237617875985,3.202296204388564,1544.1443638720389,0
29.4536829522126,3.307394066081759,1453.3650379905087,0
29.127694388638464,3.2223104347191756,1486.953050133821,0
27.62978965063365,3.390763185504216,1575.1705880756388,0
26.107112406008724,3.30011722261006,1435.7303761060264,0
31.301022714758563,3.3741037139673535,1459.6889582897265,0
29.111595958928042,3.3217940422876344,1430.567853709927,0
30.10008640060121,3.307875806023925,1555.7252957261117,0
28.24282937756142,3.200114379225589,1464.8312114009345,0
24.15581393908666,3.3858197232529235,1575.7443755646368,0
30.653324234889435,3.2615028250805325,1411.5850332988375,0
31.024076793632325,3.389389889059599,1417.1306904135758,0
27.88792370653291,3.213842503693677,1552.1204330514463,0
30.1266754344559,3.2256782928999526,1495.0564756197464,0
28.39842874795955,3.253011325788012,1574.4866082170515,0
27.385103521607096,3.2423596410884166,1507.8592177558917,0
29.83944855271981,3.240230212677939,1462.343258260179,0
31.961194853287157,3.3299756115278907,1487.6200167829008,0
28.140606728284723,3.2242008391736534,1444.9394674063115,0
26.70468449717964,3.317661743691447,1446.0229465193154,0
25.761739075612475,3.2141986172018067,1526.2205914540198,0
25.831534270489236,3.3810840026012254,1571.9270800507493,0
24.566858799109227,3.2476009268737993,1533.795555659256,0
25.71389445896351,3.226462369745005,1587.1028481161343,0
28.568344746602275,3.2945342052623587,1556.9238848581506,0
30.459975982133148,3.2380819828723757,1419.3861628457646,0
27.44840945925102,3.284715724603984,1493.404933607335,0
29.832606795678807,3.3346729094586602,1596.8330422731933,0
24.787342969215672,3.280524256420454,1467.8605210789926,0
30.89338029082233,3.249731266784057,1438.0417816881622,0
27.588908382665053,3.2843763279668807,1455.709028933388,0
25.998451583056806,3.3846531198552023,1488.6261490106913,0
30.890792838094644,3.3100650624899695,1410.1176659049763,0
31.99425974730181,3.3672055170159902,1593.7992514569503,0
31.41093586406502,3.369739146882861,1433.2622221207828,0
27.885129003605748,3.2427494598398363,1480.2080585098906,0
24.46908319977743,3.275794623795383,1597.0617687559452,0
26.121624465377216,3.3568141203897137,1491.0016734678286,0
27.384059887921303,3.3914635281719345,1599.0845378985427,0
28.446146587244947,3.343681655059265,1430.959365054813,0
26.373662603956515,3.393741872993832,1515.8360581632512,0
28.337561610994193,3.349595112075813,1411.4330545814967,0
28.67342075567177,3.300570076583903,1570.543978409657,0
25.259461823515867,3.39215578065489,1416.0222930481173,0
25.486599687845786,3.3190070212900054,1535.042510720818,0
25.88163116000745,3.223977322789425,1578.0574628258876,0
25.969722782309,3.318903830706688,1523.8763020664205,0
27.35379932268698,3.316734457858245,1504.5565431063917,0
31.477650061891417,3.2408518398847073,1543.2383601578829,0
25.909487620926768,3.279157169358251,1534.3380445919943,0
26.399976638390097,3.263235439254371,1550.3728984828804,0
24.580344915945258,3.291657104523717,1599.6908881708885,0
31.968771582840755,3.2146521442199267,1442.630862453408,0
26.12160331800321,3.3866518755987416,1576.172834737288,0
31.03416193987634,3.273905417747777,1431.5493664714463,0
30.669959637118456,3.3407079850174743,1522.33555314519,0
31.897864509052035,3.3307952635421465,1401.5646214304315,0
30.536833080923692,3.2598757504399956,1532.6777429932154,0
31.511440031416832,3.2268582228786737,1423.0857340838204,0
24.85628782167534,3.310644728176963,1454.4696424629633,0
28.83863861624179,3.3435224374277595,1440.7194624654906,0
29.073903671080636,3.252796780326082,1497.7063704298753,0
31.242691928634585,3.369220742658971,1418.4596935425466,0
27.38860618050981,3.2553360447944506,1400.7091378175564,0
30.16895378415702,3.327422675460276,1452.3910524868697,0
29.929847266783447,3.3103360842252783,1485.5373837961358,0
24.07735759686672,3.2150487720147534,1576.6212786600286,0
31.231428572479146,3.3091180578411046,1566.9190039772034,0
28.660076531918353,3.2296187571134967,1425.4891038564278,0
26.46606679944107,3.379796297748518,1559.2244609776083,0
30.885620656007223,3.3797849273052947,1442.0153076679508,0
25.996237913783396,3.2205587243343574,1556.0232483742884,0
31.07307761160807,3.2812754779664233,1524.1323020301425,0
25.23642670665764,3.3859762031387346,1572.921139243993,0
31.809648263447702,3.362154343988079,1576.283240932665,0
24.198290895185508,3.3473128943510164,1466.4370935892857,0
31.446527088386603,3.3604470277874277,1572.8128056750559,0
30.48599453259511,3.2533611419188944,1557.4749018270943,0
